ticket_id,timestamp,canal,categoria_cliente,intencao,tamanho_msg,tempo_resposta_seg,satisfacao
1610,2024-01-30 19:56:00,App iOS,Standard,Suporte Técnico,291,66.38426324305591,4.0
1611,2024-01-11 04:43:00,App iOS,Free,Reclamação,39,96.0270875104432,5.0
1612,2024-01-01 08:24:00,WhatsApp,Premium,Dúvida Produto,128,13.781998008274524,5.0
1613,2024-01-24 14:22:00,App iOS,Premium,Reclamação,57,7.359803664713445,5.0
1614,2024-01-24 19:39:00,App Android,Free,Suporte Técnico,46,284.4337557521772,4.0
1615,2024-01-20 10:56:00,WhatsApp,Standard,Financeiro,48,31.01625030762967,4.0
1616,2024-01-17 15:20:00,WhatsApp,Free,Suporte Técnico,13,244.96826810714126,4.0
1617,2024-01-24 07:51:00,App Android,Free,Reclamação,43,81.48102926079162,
1618,2024-01-13 00:32:00,WhatsApp,Free,Dúvida Produto,160,99.56681438663983,5.0
1619,2024-01-27 05:57:00,App Android,Free,Dúvida Produto,151,123.02676260256065,4.0
1620,2024-01-02 11:05:00,Web,Standard,Reclamação,37,25.589562098235852,4.0
1621,2024-01-26 06:35:00,WhatsApp,Free,Dúvida Produto,127,120.00622869642727,4.0
1622,2024-01-16 18:20:00,App Android,Standard,Elogio,54,32.39138439535204,5.0
1623,2024-01-25 01:00:00,Web,Standard,Financeiro,21,24.78340351177882,5.0
1624,2024-01-27 03:58:00,Web,Free,Financeiro,162,129.82303147663816,4.0
1625,2024-01-15 06:39:00,WhatsApp,Standard,Financeiro,176,32.349841439333595,5.0
1626,2024-01-20 02:29:00,Web,Free,Dúvida Produto,62,102.17661603791474,5.0
1627,2024-01-20 08:20:00,WhatsApp,Free,Dúvida Produto,193,85.15166211491835,4.0
1628,2024-01-08 15:23:00,WhatsApp,Free,Suporte Técnico,87,189.16530096017172,4.0
1629,2024-01-16 02:12:00,App Android,Free,Suporte Técnico,99,232.55159601041052,4.0
1630,2024-01-18 22:26:00,WhatsApp,Standard,Financeiro,84,39.488782340899974,4.0
1631,2024-01-22 01:54:00,App iOS,Standard,Elogio,37,28.142041126885868,4.0
1632,2024-01-10 14:43:00,WhatsApp,Free,Suporte Técnico,78,223.79619394916378,4.0
1633,2024-01-05 07:10:00,App iOS,Standard,Suporte Técnico,38,96.84492707969378,4.0
1634,2024-01-13 06:00:00,WhatsApp,Free,Dúvida Produto,131,84.59411677552367,4.0
1635,2024-01-27 16:13:00,App Android,Free,Elogio,140,99.18497360104418,5.0
1636,2024-01-30 09:56:00,Web,Free,Financeiro,21,105.79230912131456,3.0
1637,2024-01-29 08:21:00,WhatsApp,Standard,Suporte Técnico,137,72.04828576684525,4.0
1638,2024-01-03 07:30:00,WhatsApp,Premium,Elogio,88,15.929512779599769,5.0
1639,2024-01-14 06:07:00,WhatsApp,Standard,Elogio,24,33.96661666608704,5.0
1640,2024-01-29 18:30:00,Web,Premium,Financeiro,106,13.797254419367619,5.0
1641,2024-01-18 00:24:00,WhatsApp,Free,Elogio,71,104.68377296981987,4.0
1642,2024-01-05 22:34:00,App Android,Standard,Elogio,55,26.718083499267365,5.0
1643,2024-01-10 06:03:00,Web,Premium,Elogio,38,12.974737263118527,4.0
1644,2024-01-24 16:41:00,WhatsApp,Premium,Suporte Técnico,117,26.04719204384657,5.0
1645,2024-01-08 14:55:00,App iOS,Free,Financeiro,98,80.93767780978095,5.0
1646,2024-01-08 15:43:00,App iOS,Free,Elogio,101,75.32095136633602,5.0
1647,2024-01-15 21:27:00,WhatsApp,Standard,Elogio,188,27.594756262470156,4.0
1648,2024-01-18 07:33:00,WhatsApp,Premium,Suporte Técnico,233,42.089944739358664,5.0
1649,2024-01-17 15:19:00,WhatsApp,Standard,Financeiro,18,19.645954479749385,5.0
1650,2024-01-01 11:07:00,App iOS,Standard,Dúvida Produto,118,18.15197463247735,5.0
1651,2024-01-21 15:03:00,App iOS,Free,Suporte Técnico,63,191.29143525069227,4.0
1652,2024-01-07 11:37:00,Web,Free,Financeiro,130,98.30214888455983,4.0
1653,2024-01-26 08:07:00,App Android,Standard,Elogio,53,31.73318968211812,5.0
1654,2024-01-14 06:49:00,App Android,Standard,Financeiro,290,25.409626002534445,5.0
1655,2024-01-28 22:51:00,Web,Free,Financeiro,134,111.04934817881632,4.0
1656,2024-01-23 04:01:00,App Android,Standard,Financeiro,81,26.049540389289955,5.0
1657,2024-01-24 03:07:00,WhatsApp,Free,Dúvida Produto,195,98.32417175028829,4.0
1658,2024-01-19 23:55:00,WhatsApp,Premium,Financeiro,49,13.911641017397484,4.0
1659,2024-01-27 04:52:00,WhatsApp,Standard,Dúvida Produto,138,24.787341894038065,5.0
1660,2024-01-04 08:35:00,WhatsApp,Premium,Elogio,79,13.18479963565578,5.0
1661,2024-01-14 23:59:00,Web,Free,Dúvida Produto,86,103.21200692664405,5.0
1662,2024-01-27 22:50:00,App Android,Free,Elogio,362,96.4984526125696,5.0
1663,2024-01-28 20:00:00,WhatsApp,Standard,Elogio,120,35.808615982659255,5.0
1664,2024-01-27 10:48:00,WhatsApp,Premium,Dúvida Produto,53,16.082958247611245,4.0
1665,2024-01-10 04:16:00,Web,Premium,Suporte Técnico,85,25.416229026193356,5.0
1666,2024-01-25 16:27:00,App Android,Standard,Reclamação,55,42.68648900585276,5.0
1667,2024-01-22 20:31:00,WhatsApp,Premium,Financeiro,59,16.125507042175407,4.0
1668,2024-01-13 00:28:00,Web,Premium,Reclamação,101,16.54401466316469,5.0
1669,2024-01-20 02:52:00,WhatsApp,Free,Financeiro,56,83.21692176906191,4.0
1670,2024-01-24 20:29:00,WhatsApp,Standard,Financeiro,194,36.67906975980425,5.0
1671,2024-01-04 23:13:00,App Android,Standard,Elogio,80,23.44135463639927,
1672,2024-01-04 08:04:00,App Android,Free,Financeiro,89,100.97692339794287,5.0
1673,2024-01-08 00:56:00,WhatsApp,Premium,Financeiro,62,8.761100153258882,5.0
1674,2024-01-01 00:09:00,App Android,Free,Dúvida Produto,36,102.1897533843033,5.0
1675,2024-01-14 08:55:00,App iOS,Standard,Reclamação,39,23.522697530163423,5.0
1676,2024-01-17 12:33:00,App Android,Free,Dúvida Produto,108,94.98590136768826,4.0
1677,2024-01-21 12:28:00,Web,Free,Financeiro,73,114.43212840143114,4.0
1678,2024-01-27 07:32:00,Web,Free,Elogio,112,104.8089127410079,4.0
1679,2024-01-01 16:55:00,Web,Free,Dúvida Produto,177,112.0388700621161,4.0
1680,2024-01-20 05:52:00,App iOS,Standard,Dúvida Produto,54,36.72509066188685,4.0
1681,2024-01-25 06:41:00,WhatsApp,Free,Suporte Técnico,323,201.40727656905545,3.0
1682,2024-01-06 20:15:00,WhatsApp,Standard,Financeiro,45,33.58998104284713,5.0
1683,2024-01-17 13:13:00,WhatsApp,Standard,Elogio,38,19.65049862434914,5.0
1684,2024-01-03 21:18:00,App iOS,Standard,Dúvida Produto,163,25.878381492334494,5.0
1685,2024-01-15 02:29:00,WhatsApp,Free,Dúvida Produto,91,115.06778798911293,4.0
1686,2024-01-05 20:10:00,App iOS,Premium,Elogio,52,13.844889592721337,5.0
1687,2024-01-05 19:38:00,App Android,Free,Financeiro,36,56.37596603992661,5.0
1688,2024-01-15 16:48:00,WhatsApp,Free,Suporte Técnico,46,315.6164512799111,3.0
1689,2024-01-15 03:44:00,App iOS,Free,Dúvida Produto,95,100.12050509705496,5.0
1690,2024-01-13 12:17:00,Web,Free,Suporte Técnico,216,259.4015199137606,4.0
1691,2024-01-08 04:24:00,App Android,Standard,Reclamação,26,24.117182790468615,4.0
1692,2024-01-28 19:14:00,WhatsApp,Standard,Financeiro,101,31.70433942317922,5.0
1693,2024-01-07 01:02:00,App iOS,Standard,Reclamação,148,31.54544982533517,4.0
1694,2024-01-01 06:24:00,App Android,Premium,Reclamação,64,12.535545430128973,5.0
1695,2024-01-01 06:44:00,App Android,Premium,Reclamação,223,14.490540943430524,5.0
1696,2024-01-29 10:23:00,App iOS,Standard,Financeiro,110,20.997193723301894,5.0
1697,2024-01-21 06:29:00,Web,Standard,Financeiro,157,27.91974280274399,4.0
1698,2024-01-09 20:43:00,App iOS,Free,Elogio,152,107.52923263067674,4.0
1699,2024-01-13 18:24:00,App Android,Free,Suporte Técnico,189,191.39182834535617,
1700,2024-01-23 15:26:00,Web,Standard,Suporte Técnico,83,103.60946754639829,4.0
1701,2024-01-07 20:20:00,WhatsApp,Free,Elogio,247,64.15035277436898,5.0
1702,2024-01-27 21:57:00,App Android,Premium,Elogio,87,14.219473950613217,5.0
1703,2024-01-11 11:46:00,App iOS,Standard,Reclamação,78,26.06142021831525,5.0
1704,2024-01-17 08:54:00,App iOS,Free,Elogio,75,86.75674503528835,5.0
1705,2024-01-17 08:04:00,WhatsApp,Standard,Dúvida Produto,72,38.22884869284553,5.0
1706,2024-01-03 12:36:00,App iOS,Standard,Suporte Técnico,71,60.23316755303855,4.0
1707,2024-01-08 13:56:00,WhatsApp,Free,Elogio,96,81.87713044326846,4.0
1708,2024-01-04 08:09:00,App iOS,Free,Dúvida Produto,98,101.7811035490165,5.0
1709,2024-01-23 08:41:00,WhatsApp,Free,Dúvida Produto,97,91.67685803851775,4.0
1710,2024-01-10 08:16:00,App iOS,Free,Dúvida Produto,80,93.15314908756206,4.0
1711,2024-01-27 22:05:00,App Android,Free,Dúvida Produto,152,72.62502588720797,4.0
1712,2024-01-25 04:16:00,WhatsApp,Standard,Reclamação,104,29.570499170385016,5.0
1713,2024-01-12 21:00:00,App Android,Standard,Dúvida Produto,123,36.78947070923714,5.0
1714,2024-01-16 05:49:00,Web,Premium,Reclamação,47,10.171437050757062,
1715,2024-01-04 03:44:00,App Android,Standard,Reclamação,36,25.816145095805837,5.0
1716,2024-01-27 05:04:00,App iOS,Free,Dúvida Produto,142,57.32025066854395,5.0
1717,2024-01-30 17:03:00,Web,Standard,Suporte Técnico,157,83.05463545415611,4.0
1718,2024-01-19 12:17:00,App iOS,Free,Dúvida Produto,44,112.05846981566044,4.0
1719,2024-01-26 03:07:00,App Android,Free,Dúvida Produto,40,86.69862022874324,4.0
1720,2024-01-06 00:39:00,Web,Free,Dúvida Produto,198,71.90063973872465,4.0
1721,2024-01-11 01:29:00,WhatsApp,Free,Suporte Técnico,65,181.0689096845459,4.0
1722,2024-01-30 22:45:00,App iOS,Free,Financeiro,56,84.65297025829064,4.0
1723,2024-01-20 19:38:00,App Android,Premium,Financeiro,40,14.097383863825424,5.0
1724,2024-01-23 06:09:00,App iOS,Free,Reclamação,41,106.41297201324066,4.0
1725,2024-01-26 18:51:00,App iOS,Premium,Reclamação,318,12.993371896670961,5.0
1726,2024-01-30 19:44:00,Web,Free,Suporte Técnico,84,244.5785252183637,4.0
1727,2024-01-06 20:27:00,App Android,Standard,Elogio,74,28.16717982451279,5.0
1728,2024-01-29 17:08:00,WhatsApp,Free,Financeiro,38,76.59437480568293,4.0
1729,2024-01-17 20:45:00,Web,Free,Reclamação,25,84.05323085986241,4.0
1730,2024-01-27 03:06:00,WhatsApp,Premium,Financeiro,256,16.00961514561294,5.0
1731,2024-01-30 17:28:00,WhatsApp,Standard,Suporte Técnico,175,88.72400084822553,4.0
1732,2024-01-16 22:08:00,WhatsApp,Free,Suporte Técnico,102,213.66120657786797,5.0
1733,2024-01-14 07:58:00,WhatsApp,Standard,Elogio,76,22.77637121521338,5.0
1734,2024-01-14 17:18:00,App iOS,Free,Elogio,99,107.99486645877792,4.0
1735,2024-01-11 14:14:00,WhatsApp,Free,Suporte Técnico,97,184.58237775815485,4.0
1736,2024-01-01 20:52:00,Web,Standard,Reclamação,212,31.564939006065195,4.0
1737,2024-01-28 14:44:00,WhatsApp,Standard,Financeiro,119,29.851003993777475,4.0
1738,2024-01-09 10:53:00,WhatsApp,Standard,Dúvida Produto,64,29.048579445922687,4.0
1739,2024-01-27 00:01:00,WhatsApp,Free,Elogio,53,81.23442659661588,5.0
1740,2024-01-19 12:58:00,WhatsApp,Standard,Dúvida Produto,91,33.72089268249278,5.0
1741,2024-01-11 23:01:00,App iOS,Free,Reclamação,78,25.5228730652248,5.0
1742,2024-01-10 01:31:00,App iOS,Standard,Elogio,115,36.81882305020223,5.0
1743,2024-01-28 12:49:00,App iOS,Free,Dúvida Produto,21,73.57486006090737,5.0
1744,2024-01-05 19:49:00,Web,Free,Reclamação,100,97.34322437551167,5.0
1745,2024-01-30 08:49:00,WhatsApp,Free,Financeiro,45,96.39046112282873,4.0
1746,2024-01-06 13:37:00,App Android,Standard,Reclamação,60,37.64986429212491,4.0
1747,2024-01-05 19:41:00,Web,Free,Elogio,83,93.55948443968525,5.0
1748,2024-01-19 00:14:00,Web,Free,Suporte Técnico,233,187.69008687146797,3.0
1749,2024-01-17 05:46:00,WhatsApp,Free,Financeiro,126,61.11441021760256,5.0
1750,2024-01-08 02:09:00,WhatsApp,Free,Dúvida Produto,82,83.72154321228646,4.0
1751,2024-01-13 07:15:00,WhatsApp,Standard,Elogio,33,18.250947426701927,5.0
1752,2024-01-21 02:00:00,WhatsApp,Premium,Suporte Técnico,89,32.786357202669336,5.0
1753,2024-01-23 00:23:00,Web,Free,Reclamação,45,84.7326488340563,4.0
1754,2024-01-30 09:18:00,Web,Standard,Suporte Técnico,174,64.65126032956613,5.0
1755,2024-01-04 05:17:00,App iOS,Free,Elogio,87,90.75192583256842,4.0
1756,2024-01-04 08:54:00,App iOS,Free,Elogio,40,85.75012780345426,5.0
1757,2024-01-30 22:08:00,App Android,Premium,Suporte Técnico,83,35.04235094003413,4.0
1758,2024-01-27 03:40:00,App iOS,Free,Reclamação,169,46.3652888933285,5.0
1759,2024-01-28 15:31:00,App Android,Standard,Suporte Técnico,165,55.57942228971676,5.0
1760,2024-01-14 18:56:00,WhatsApp,Free,Elogio,77,101.56782117338777,4.0
1761,2024-01-16 03:53:00,WhatsApp,Free,Elogio,145,104.476612913054,4.0
1762,2024-01-14 20:43:00,WhatsApp,Free,Dúvida Produto,105,56.90201907637808,5.0
1763,2024-01-26 15:32:00,App iOS,Premium,Dúvida Produto,1065,12.555845456297606,5.0
1764,2024-01-19 20:49:00,App Android,Standard,Financeiro,25,36.43179220559476,4.0
1765,2024-01-06 12:21:00,WhatsApp,Free,Elogio,138,77.07530135870732,5.0
1766,2024-01-10 23:48:00,App Android,Free,Dúvida Produto,51,87.99316583174799,5.0
1767,2024-01-04 20:49:00,WhatsApp,Free,Suporte Técnico,103,289.88123980571584,3.0
1768,2024-01-03 23:40:00,App Android,Premium,Reclamação,24,13.915268065669819,5.0
1769,2024-01-28 02:37:00,WhatsApp,Standard,Suporte Técnico,98,67.42920884719327,
1770,2024-01-26 09:46:00,WhatsApp,Standard,Reclamação,83,29.05777985644422,4.0
1771,2024-01-09 08:15:00,Web,Free,Dúvida Produto,124,123.3613943621969,5.0
1772,2024-01-05 08:14:00,WhatsApp,Standard,Financeiro,74,32.67721101773688,5.0
1773,2024-01-12 21:44:00,WhatsApp,Standard,Suporte Técnico,94,75.28622441669651,4.0
1774,2024-01-17 19:34:00,WhatsApp,Free,Suporte Técnico,166,201.40380199432875,3.0
1775,2024-01-28 20:38:00,App Android,Premium,Suporte Técnico,298,41.54112696135842,4.0
1776,2024-01-11 13:03:00,Web,Free,Reclamação,344,101.87459585875438,3.0
1777,2024-01-05 07:58:00,WhatsApp,Free,Dúvida Produto,383,70.68278682944154,5.0
1778,2024-01-05 05:30:00,App iOS,Free,Suporte Técnico,90,255.8982686375772,3.0
1779,2024-01-09 01:57:00,App iOS,Standard,Suporte Técnico,103,72.73271570064854,5.0
1780,2024-01-16 13:35:00,WhatsApp,Premium,Financeiro,290,15.07439590388582,4.0
1781,2024-01-17 17:11:00,Web,Free,Financeiro,207,74.08279794621028,5.0
1782,2024-01-30 15:19:00,WhatsApp,Free,Dúvida Produto,59,82.80032349907962,5.0
1783,2024-01-29 15:20:00,WhatsApp,Free,Dúvida Produto,49,71.45743922598908,4.0
1784,2024-01-13 16:31:00,App iOS,Premium,Elogio,20,11.765345489651098,5.0
1785,2024-01-26 00:34:00,WhatsApp,Free,Financeiro,118,96.78762396768204,4.0
1786,2024-01-24 05:14:00,Web,Free,Elogio,216,83.60790182202405,5.0
1787,2024-01-03 21:48:00,App iOS,Free,Reclamação,53,66.60652194247652,4.0
1788,2024-01-08 01:21:00,WhatsApp,Free,Elogio,54,129.18694765479077,
1789,2024-01-20 22:52:00,Web,Free,Suporte Técnico,137,174.39052323078286,4.0
1790,2024-01-08 20:34:00,WhatsApp,Free,Elogio,181,109.65785329834802,4.0
1791,2024-01-17 15:14:00,App Android,Premium,Dúvida Produto,106,10.570609075134595,5.0
1792,2024-01-15 22:28:00,Web,Standard,Reclamação,53,32.73901401100677,4.0
1793,2024-01-16 06:09:00,App Android,Premium,Suporte Técnico,78,35.62079723535982,5.0
1794,2024-01-27 01:45:00,Web,Standard,Elogio,71,26.225659611849572,5.0
1795,2024-01-26 11:08:00,WhatsApp,Standard,Reclamação,133,31.180453942594237,5.0
1796,2024-01-17 00:21:00,App iOS,Premium,Reclamação,53,15.186779568987996,5.0
1797,2024-01-10 12:36:00,App Android,Standard,Suporte Técnico,35,62.81302224476932,5.0
1798,2024-01-28 14:29:00,App iOS,Premium,Elogio,21,12.426783357639,
1799,2024-01-28 04:24:00,App Android,Free,Reclamação,60,61.669544184100786,5.0
1800,2024-01-12 17:47:00,App Android,Free,Reclamação,169,95.50015891842692,
1801,2024-01-14 00:57:00,WhatsApp,Premium,Financeiro,47,11.238585518699974,4.0
1802,2024-01-20 05:33:00,WhatsApp,Free,Reclamação,27,90.07154921730928,5.0
1803,2024-01-30 19:28:00,App iOS,Free,Financeiro,36,100.6646037141729,
1804,2024-01-19 06:49:00,Web,Standard,Elogio,43,31.248330190944326,4.0
1805,2024-01-12 07:22:00,App Android,Premium,Elogio,60,12.830606105948226,4.0
1806,2024-01-17 09:44:00,App Android,Free,Elogio,33,106.35862340429944,4.0
1807,2024-01-17 04:41:00,WhatsApp,Free,Dúvida Produto,154,82.65651339417745,4.0
1808,2024-01-08 06:48:00,WhatsApp,Free,Elogio,40,65.98510633791017,3.0
1809,2024-01-16 16:14:00,App iOS,Premium,Reclamação,111,14.148817486640167,
1810,2024-01-04 15:20:00,WhatsApp,Premium,Suporte Técnico,59,41.900980334885446,4.0
1811,2024-01-08 06:38:00,App Android,Standard,Financeiro,50,25.95351411353924,5.0
1812,2024-01-14 09:02:00,Web,Standard,Dúvida Produto,145,35.269094489821825,4.0
1813,2024-01-04 01:52:00,App iOS,Standard,Elogio,84,25.378043608694096,5.0
1814,2024-01-21 15:21:00,WhatsApp,Standard,Elogio,197,26.194720837886837,5.0
1815,2024-01-10 10:08:00,App iOS,Free,Suporte Técnico,61,177.9264442866036,4.0
1816,2024-01-10 20:18:00,Web,Free,Suporte Técnico,39,255.7669291608613,3.0
1817,2024-01-16 09:55:00,Web,Standard,Dúvida Produto,71,29.680544579464787,5.0
1818,2024-01-01 05:02:00,WhatsApp,Free,Financeiro,56,72.36428494060846,5.0
1819,2024-01-12 19:42:00,App iOS,Standard,Elogio,251,27.62273794631338,4.0
1820,2024-01-01 00:55:00,App Android,Standard,Dúvida Produto,55,11.573094072605834,4.0
1821,2024-01-07 01:17:00,WhatsApp,Standard,Reclamação,113,34.66783418079986,4.0
1822,2024-01-20 22:19:00,WhatsApp,Free,Reclamação,89,86.92656048903046,4.0
1823,2024-01-06 15:50:00,WhatsApp,Free,Dúvida Produto,39,46.68771328182185,4.0
1824,2024-01-02 11:25:00,App iOS,Free,Elogio,47,63.779734056166525,5.0
1825,2024-01-12 15:08:00,App iOS,Standard,Dúvida Produto,100,27.47043562465438,5.0
1826,2024-01-28 11:37:00,Web,Free,Elogio,100,66.34492633611293,5.0
1827,2024-01-04 05:01:00,WhatsApp,Premium,Suporte Técnico,70,43.45011992764544,5.0
1828,2024-01-11 10:34:00,WhatsApp,Free,Dúvida Produto,82,97.53431194784078,4.0
1829,2024-01-04 13:26:00,Web,Free,Elogio,24,96.47164698332165,4.0
1830,2024-01-04 13:22:00,Web,Standard,Dúvida Produto,47,14.373918388711772,5.0
1831,2024-01-13 12:30:00,App Android,Free,Dúvida Produto,169,80.5417485442759,4.0
1832,2024-01-13 00:22:00,WhatsApp,Free,Elogio,60,77.44290388903698,5.0
1833,2024-01-14 07:41:00,App iOS,Premium,Elogio,169,12.137836637686238,4.0
1834,2024-01-27 19:58:00,Web,Free,Financeiro,186,82.52684493905319,5.0
1835,2024-01-02 01:31:00,Web,Standard,Dúvida Produto,184,23.242570757483623,4.0
1836,2024-01-29 10:20:00,App iOS,Free,Reclamação,245,93.87397319310392,5.0
1837,2024-01-29 02:01:00,App iOS,Free,Dúvida Produto,123,103.79792437807988,4.0
1838,2024-01-17 04:53:00,App Android,Free,Dúvida Produto,239,102.24690729162609,5.0
1839,2024-01-28 12:50:00,WhatsApp,Free,Elogio,162,87.51759746919335,4.0
1840,2024-01-25 01:54:00,WhatsApp,Free,Dúvida Produto,22,125.98631453400304,
1841,2024-01-25 21:34:00,App iOS,Premium,Dúvida Produto,116,18.41992534350153,5.0
1842,2024-01-06 15:52:00,Web,Free,Reclamação,343,88.17195233389407,
1843,2024-01-27 17:58:00,WhatsApp,Standard,Elogio,19,27.106366738790904,5.0
1844,2024-01-08 03:07:00,WhatsApp,Standard,Dúvida Produto,88,38.02816297669152,
1845,2024-01-18 13:29:00,WhatsApp,Standard,Suporte Técnico,38,90.113710241441,4.0
1846,2024-01-01 17:42:00,App Android,Premium,Financeiro,49,10.768718388527311,4.0
1847,2024-01-21 18:46:00,WhatsApp,Free,Reclamação,60,109.54478374611742,5.0
1848,2024-01-05 07:49:00,WhatsApp,Premium,Dúvida Produto,115,14.536879395828214,5.0
1849,2024-01-04 05:12:00,WhatsApp,Free,Suporte Técnico,69,186.25898112329887,4.0
1850,2024-01-28 02:56:00,WhatsApp,Standard,Dúvida Produto,113,18.12476484455602,4.0
1851,2024-01-03 11:56:00,WhatsApp,Premium,Dúvida Produto,280,14.193251415906596,4.0
1852,2024-01-05 06:48:00,Web,Free,Elogio,174,89.77990346604135,5.0
1853,2024-01-30 13:23:00,WhatsApp,Premium,Elogio,99,19.761982962330652,5.0
1854,2024-01-06 06:01:00,App Android,Standard,Elogio,74,35.74340284649212,5.0
1855,2024-01-06 17:38:00,WhatsApp,Free,Suporte Técnico,121,198.77009753807843,4.0
1856,2024-01-12 12:56:00,Web,Premium,Dúvida Produto,22,16.16802718265921,4.0
1857,2024-01-19 13:34:00,App Android,Free,Financeiro,65,104.87248960811083,5.0
1858,2024-01-05 10:11:00,App iOS,Premium,Reclamação,124,15.257872164051646,5.0
1859,2024-01-19 02:29:00,Web,Standard,Elogio,98,26.477075045812775,4.0
1860,2024-01-10 23:29:00,WhatsApp,Free,Elogio,181,80.42089578761798,4.0
1861,2024-01-09 23:10:00,WhatsApp,Standard,Dúvida Produto,164,32.31283842274171,5.0
1862,2024-01-06 12:23:00,App iOS,Premium,Dúvida Produto,118,16.23894169657514,5.0
1863,2024-01-09 11:19:00,App Android,Standard,Suporte Técnico,69,70.60568076354683,
1864,2024-01-11 22:08:00,App iOS,Standard,Suporte Técnico,59,35.71271692419991,4.0
1865,2024-01-17 03:55:00,Web,Free,Elogio,188,66.77059090875677,5.0
1866,2024-01-05 16:18:00,App iOS,Standard,Dúvida Produto,119,33.71813352967267,5.0
1867,2024-01-12 01:13:00,Web,Free,Financeiro,47,51.644916047594236,5.0
1868,2024-01-25 11:20:00,WhatsApp,Free,Reclamação,170,111.31525829460986,5.0
1869,2024-01-14 06:43:00,Web,Standard,Dúvida Produto,115,36.21694356683102,5.0
1870,2024-01-24 23:29:00,App Android,Free,Dúvida Produto,83,90.7397348747977,5.0
1871,2024-01-08 01:27:00,WhatsApp,Standard,Suporte Técnico,2280,83.96896551342911,4.0
1872,2024-01-08 07:54:00,App iOS,Free,Reclamação,130,99.51794421045994,3.0
1873,2024-01-12 23:40:00,WhatsApp,Premium,Elogio,212,14.64938061490136,
1874,2024-01-03 15:32:00,Web,Free,Dúvida Produto,211,65.26999588340574,4.0
1875,2024-01-20 11:04:00,WhatsApp,Standard,Elogio,63,35.803637850370116,5.0
1876,2024-01-19 22:45:00,Web,Standard,Dúvida Produto,88,38.443380068301806,5.0
1877,2024-01-19 16:20:00,App iOS,Free,Elogio,71,68.24537056363783,5.0
1878,2024-01-02 02:45:00,WhatsApp,Free,Reclamação,278,64.59740990694542,4.0
1879,2024-01-04 21:42:00,App iOS,Premium,Suporte Técnico,154,36.47402321431994,
1880,2024-01-05 16:47:00,App iOS,Premium,Reclamação,89,13.12132621309065,5.0
1881,2024-01-19 20:19:00,App Android,Free,Financeiro,53,92.60908632369826,5.0
1882,2024-01-09 01:33:00,WhatsApp,Free,Suporte Técnico,96,279.3597317937174,3.0
1883,2024-01-08 08:29:00,WhatsApp,Free,Reclamação,16,49.57793211109508,
1884,2024-01-10 15:58:00,WhatsApp,Free,Financeiro,73,118.46289512914478,4.0
1885,2024-01-14 23:19:00,App Android,Free,Dúvida Produto,44,82.67996804621544,4.0
1886,2024-01-20 01:26:00,App Android,Free,Dúvida Produto,168,99.21202161570889,5.0
1887,2024-01-10 01:26:00,Web,Standard,Elogio,74,33.712355028626796,4.0
1888,2024-01-18 05:38:00,App Android,Premium,Suporte Técnico,100,43.01505865648347,4.0
1889,2024-01-25 13:18:00,Web,Free,Dúvida Produto,85,91.11434587253994,5.0
1890,2024-01-04 00:04:00,App iOS,Free,Suporte Técnico,172,238.30022708040354,4.0
1891,2024-01-08 11:47:00,WhatsApp,Premium,Dúvida Produto,175,15.867066151816209,5.0
1892,2024-01-07 07:51:00,App iOS,Standard,Elogio,132,26.218303195323315,5.0
1893,2024-01-27 11:10:00,WhatsApp,Free,Reclamação,115,58.35500655413044,5.0
1894,2024-01-12 09:09:00,App Android,Free,Elogio,27,68.0546551002265,4.0
1895,2024-01-29 18:27:00,App iOS,Standard,Financeiro,80,29.37457212301179,4.0
1896,2024-01-10 18:03:00,App iOS,Standard,Dúvida Produto,194,25.27916005862169,5.0
1897,2024-01-20 23:06:00,WhatsApp,Standard,Financeiro,106,25.29302356566279,4.0
1898,2024-01-16 12:30:00,WhatsApp,Standard,Financeiro,74,40.79550627411717,5.0
1899,2024-01-29 21:25:00,WhatsApp,Standard,Suporte Técnico,65,87.88342194989809,5.0
1900,2024-01-01 01:57:00,WhatsApp,Premium,Dúvida Produto,65,14.24377210227008,5.0
1901,2024-01-14 03:35:00,WhatsApp,Free,Financeiro,99,102.09662902179795,4.0
1902,2024-01-10 04:34:00,App Android,Standard,Reclamação,60,27.478388366454595,5.0
1903,2024-01-27 14:48:00,Web,Free,Financeiro,185,91.99302181535694,4.0
1904,2024-01-01 14:06:00,WhatsApp,Free,Reclamação,24,97.94931567154049,5.0
1905,2024-01-08 14:34:00,WhatsApp,Standard,Suporte Técnico,151,68.73591048342182,4.0
1906,2024-01-10 12:23:00,Web,Free,Financeiro,220,77.66549014433228,5.0
1907,2024-01-16 18:20:00,App iOS,Standard,Elogio,42,37.343590910811024,5.0
1908,2024-01-23 06:03:00,Web,Free,Suporte Técnico,140,252.6350835239148,3.0
1909,2024-01-05 11:49:00,App Android,Standard,Reclamação,120,16.472334730243695,5.0
1910,2024-01-21 21:45:00,Web,Free,Suporte Técnico,51,194.93388314857754,
1911,2024-01-30 05:41:00,App Android,Free,Financeiro,39,75.93709500550091,
1912,2024-01-19 07:46:00,App Android,Standard,Dúvida Produto,127,26.273171467125614,5.0
1913,2024-01-26 16:16:00,WhatsApp,Premium,Dúvida Produto,281,17.587206866276684,4.0
1914,2024-01-28 02:51:00,App Android,Free,Reclamação,202,90.34570742406645,4.0
1915,2024-01-02 10:08:00,WhatsApp,Free,Reclamação,141,64.98666592460017,4.0
